QueryNumber;Ranking;RecordNum;Score
10;1064;864;0.0035253932238212184
10;1065;255;0.0034740105536678
10;1066;638;0.003444362179708701
10;1067;976;0.003429084804189282
10;1068;40;0.0034193580702022884
10;1069;400;0.003411980217223013
10;1070;203;0.0034041388419801958
10;1071;256;0.00337617736978388
10;1072;1041;0.003376090691963779
10;1073;713;0.003343867270903802
10;1074;701;0.0033402444721385123
10;1075;198;0.0033304314471307825
10;1076;467;0.003329168785172935
10;1077;470;0.0033286038395660615
10;1078;114;0.0033285047834233027
10;1079;1138;0.0033254873809517096
10;1080;539;0.0033194872532806468
10;1081;750;0.0033015274452919442
10;1082;22;0.0032363320655633037
10;1083;591;0.00323313645278371
10;1084;1020;0.0032284089071559934
10;1085;449;0.0032275742093119566
10;1086;245;0.00320505162643207
10;1087;161;0.0031704789689329057
10;1088;1004;0.0031262770656018896
10;1089;1029;0.003075509417493649
10;1090;105;0.0030370754600606365
10;1091;686;0.0030317543888546588
10;1092;393;0.0029252732257642254
10;1093;112;0.002916293857132828
10;1094;533;0.002905166309687546
10;1095;996;0.002860084272206189
10;1096;291;0.0028556449907793124
10;1097;1235;0.002830100841000596
10;1098;1027;0.002824455318489748
10;1099;79;0.0027667453999366083
10;1100;121;0.0027182119542756536
10;1101;509;0.002704257711518265
10;1102;1098;0.0026383994771918716
10;1103;545;0.0025689068772777
10;1104;275;0.0025268476209125623
10;1105;1193;0.002491313930780758
10;1106;866;0.002462639794205139
10;1107;779;0.0023703720303199323
10;1108;324;0.0021713426104470936
10;1109;1003;0.0020683521872949195
10;1110;820;0.002066495504189243
10;1111;910;0.0020660842795058756
10;1112;1088;0.0020020262908120416
10;1113;2;0.001999435309811658
10;1114;1037;0.001981834991968325
10;1115;1092;0.001953395194588522
10;1116;303;0.0019504120395634332
10;1117;388;0.0019204143575719615
10;1118;1100;0.0018927556301628218
10;1119;29;0.0017238969452025585
10;1120;900;0.0017039817318729312
10;1121;70;0.0016885710619523426
10;1122;335;0.0016285399873499507
10;1123;365;0.0016227804564478952
10;1124;578;0.0015892194473414911
10;1125;319;0.0015815569337755161
10;1126;180;0.0014273342486184311
10;1127;345;0.001392972825998718
10;1128;1133;0.0013772647372516005
10;1129;1217;0.0013689832972112465
10;1130;1231;0.0013306003512558362
10;1131;464;0.0013045870677677372
10;1132;768;0.001281895258254666
10;1133;280;0.0012309236254601703
10;1134;1212;0.0012157595651203798
10;1135;1006;0.0012136874862106722
10;1136;338;0.0011915602703841544
10;1137;395;0.0011628034780174195
10;1138;247;0.0011470854375033549
10;1139;990;0.0011325880096748411
10;1140;20;0.0010960782642182609
10;1141;718;0.0010820144036290645
10;1142;909;0.0010544549794252187
10;1143;356;0.0010457621301592371
10;1144;310;0.0009716375378688394
10;1145;620;0.0009547994667668812
10;1146;32;0.0009471497082126395
10;1147;194;0.0009376835212968822
10;1148;1063;0.000936009364473217
10;1149;948;0.000904606455559427
10;1150;619;0.0008949342815077975
10;1151;1229;0.0008893687661614137
10;1152;1018;0.0008861067884543248
10;1153;138;0.0008827998610993965
10;1154;1194;0.0008822300901800899
10;1155;485;0.0008782948728645706
10;1156;549;0.0008733516873139101
10;1157;50;0.0008406316591384588
10;1158;354;0.0008234327836072602
10;1159;214;0.000816070307782434
10;1160;808;0.0008130913110523816
10;1161;285;0.0007868731673492211
10;1162;1219;0.0007833104850848877
10;1163;759;0.0007725174222931889
10;1164;145;0.0007708240264314425
10;1165;920;0.0007670322649378542
10;1166;1064;0.0007664340421126551
10;1167;405;0.0007610803748556359
10;1168;835;0.0007588153041214094
10;1169;45;0.0007524925374348196
10;1170;609;0.0007515578512992781
10;1171;116;0.0007404507618251275
10;1172;1097;0.0007262982675647403
10;1173;374;0.0007076563295923417
10;1174;918;0.0007075117594596605
10;1175;1059;0.0006972838712335595
10;1176;73;0.0006798183073850787
10;1177;621;0.0006735936545009992
10;1178;426;0.0006681593415850368
10;1179;674;0.0006675638795858577
10;1180;456;0.000662968408684084
10;1181;547;0.0006541567253013807
10;1182;724;0.0006422240515299867
10;1183;854;0.0006110486258951983
10;1184;78;0.0005801949613550417
10;1185;1230;0.0005608309375086277
10;1186;744;0.0005306410861109062
10;1187;917;0.0005100159194301783
10;1188;634;0.00048455476694292556
10;1189;679;0.00046717021751910374
10;1190;127;0.0004619098871695512
10;1191;857;0.0004590115089835261
10;1192;678;0.0004496650576841896
10;1193;488;0.00044563902948562234
10;1194;645;0.0004402393742741812
10;1195;938;0.0004360469445243043
10;1196;434;0.0004094395970415022
10;1197;1228;0.0002905460946443213
10;1198;827;0.00028845180332170035
10;1199;1196;0.00023324753713858327
10;1200;560;0.0001925535863229533
10;1201;207;0.00018740810158971732
10;1202;54;0.00018667689256869722
10;1203;513;0.00017816782913034808
10;1204;448;0.000171004103397131
10;1205;28;0.00016931116307739908
10;1206;171;0.00016641594668393984
10;1207;861;0.00015778251973876705
10;1208;44;0.0001537637286974006
10;1209;1072;0.00014392297642961538
10;1210;1061;0.00013701246069089195
10;1211;1011;0.0001330177842700573
10;1212;264;0.0001224202902159102
10;1213;428;0.00011055810596717324
10;1214;940;3.573361599511676e-05
10;1215;558;8.571162971587842e-06
11;1;991;2.1052382597182073
11;2;96;1.560650926286799
11;3;835;1.4676895515287371
11;4;649;1.215348647434507
11;5;1064;1.190006715992458
11;6;799;1.169307395571645
11;7;659;1.1680611346896004
11;8;798;1.1474133844518257
11;9;909;1.1286008388671587
11;10;483;1.1243921239606856
11;11;908;1.0539278765745164
11;12;234;1.030259378552395
11;13;319;1.016017603478225
11;14;697;0.9921937078061489
11;15;318;0.8985080826781308
11;16;796;0.8730048289527506
11;17;834;0.8489936068879971
11;18;33;0.8291840370134506
11;19;482;0.7712405060086414
11;20;1014;0.7658401055985957
11;21;518;0.7372512485845049
11;22;35;0.7195397307513232
11;23;1119;0.7192264082696675
11;24;470;0.7161852216388345
11;25;1002;0.707455530432209
11;26;775;0.6927754035697435
11;27;1028;0.6774791960881381
11;28;849;0.6672863214233871
11;29;713;0.6596824236697983
11;30;900;0.6395139910181237
11;31;831;0.6069938915790322
11;32;772;0.5638030636719557
11;33;1178;0.558063398675073
11;34;1176;0.5361026733644114
11;35;71;0.5296646848286062
11;36;38;0.5288420042448464
11;37;10;0.5265703463230618
11;38;959;0.5233089100916289
11;39;877;0.4988995608902555
11;40;1174;0.48204773193672384
11;41;378;0.48119482961228993
11;42;280;0.47941590474770107
11;43;186;0.4621729791728493
11;44;1226;0.46031632287105745
11;45;396;0.43816321719010926
11;46;333;0.43452461308105106
11;47;99;0.40754805366086194
11;48;158;0.4053561398312254
11;49;489;0.39871257937227045
11;50;671;0.39464077360744776
11;51;836;0.39102727667707005
11;52;1184;0.389525723081154
11;53;788;0.38456396650690833
11;54;473;0.3519924251222046
11;55;192;0.3411597384121365
11;56;492;0.3324772633795311
11;57;943;0.32960335430771337
11;58;301;0.32525544497213266
11;59;12;0.3238314100348965
11;60;353;0.3184983558484375
11;61;175;0.31787207764635134
11;62;173;0.3172455787603169
11;63;1194;0.3127274049404209
11;64;661;0.31261028042994427
11;65;1113;0.3049516146277231
11;66;1031;0.3024179064740348
11;67;801;0.2978664567623634
11;68;377;0.2968939920375551
11;69;299;0.29617913826350034
11;70;812;0.2917181076354145
11;71;1111;0.29012034266313247
11;72;1182;0.28633586311126846
11;73;322;0.2848785646519905
11;74;875;0.28465960568173243
11;75;490;0.27854190977565674
11;76;56;0.2763179597070546
11;77;550;0.26143472692739794
11;78;356;0.25942615223555954
11;79;106;0.25583985151095473
11;80;969;0.25077138660781856
11;81;600;0.24660746686947405
11;82;1148;0.24658468226217484
11;83;926;0.23137788088841846
11;84;42;0.2279022638372435
11;85;308;0.2274989116759541
11;86;767;0.22651262079175552
11;87;566;0.22618363819262294
11;88;870;0.2246540178175645
11;89;403;0.22425116693877561
11;90;975;0.22345363775389634
11;91;147;0.2210136136120564
11;92;871;0.21872204690046232
11;93;1142;0.21548725948647393
11;94;930;0.21498590843094076
11;95;102;0.21291801783314585
11;96;1158;0.2089955133488394
11;97;1131;0.20769352808816874
11;98;370;0.20713826117508072
11;99;958;0.20677110150204728
11;100;225;0.20658133632198225
11;101;545;0.20545238876955496
11;102;931;0.2046654680148827
11;103;1157;0.2002735451495779
11;104;465;0.19762350033946008
11;105;1000;0.194883980622167
11;106;627;0.19066232037159928
11;107;968;0.1892939067679
11;108;946;0.18911224726078996
11;109;505;0.18637671932214364
11;110;644;0.18594519110862215
11;111;16;0.18410541622919707
11;112;331;0.18110979217573048
11;113;97;0.17860872926735077
11;114;306;0.17793202370047276
11;115;784;0.1773568621703784
11;116;134;0.1768874870097798
11;117;603;0.17659658307668363
11;118;779;0.17390543296622393
11;119;26;0.17133065286374477
11;120;911;0.1680840223806724
11;121;529;0.16748126013584339
11;122;1218;0.16737196756200462
11;123;272;0.16387343788360947
11;124;232;0.16262431388946416
11;125;818;0.16187636425811472
11;126;737;0.1579979309176499
11;127;258;0.15509946064438732
11;128;684;0.15468780408765348
11;129;54;0.15183926713385937
11;130;246;0.15178831159303513
11;131;1105;0.15127139021943617
11;132;148;0.150929196462045
11;133;37;0.15059906567433037
11;134;1079;0.1425092364738001
11;135;172;0.14228877650635818
11;136;1167;0.13623952374344905
11;137;68;0.13291191906563035
11;138;117;0.13119297604117977
11;139;768;0.1291777536268655
11;140;217;0.12905351555079342
11;141;576;0.12897225684539088
11;142;989;0.12854226060651083
11;143;641;0.12534192631740834
11;144;523;0.1250639384455507
11;145;707;0.1246436310968199
11;146;1117;0.1240470341472787
11;147;335;0.12115077148930037
11;148;526;0.1203678479504161
11;149;1202;0.1199941657938342
11;150;726;0.11881690411578921
11;151;170;0.1168818014681072
11;152;495;0.11623136649233826
11;153;1025;0.11531671397105023
11;154;277;0.11059401239009141
11;155;1216;0.11014011787968568
11;156;800;0.10809319000611638
11;157;994;0.10784390128573892
11;158;791;0.10721236050392433
11;159;417;0.10716179659082695
11;160;548;0.10677607696002897
11;161;961;0.10616432079957555
11;162;205;0.10453430874808776
11;163;1137;0.10434958687685576
11;164;681;0.10313295662253806
11;165;273;0.10309100648791765
11;166;119;0.10256623245133954
11;167;1096;0.10230314577288975
11;168;1051;0.10187327662773564
11;169;807;0.10124676483697446
11;170;1238;0.10036820397776153
11;171;525;0.1002110416286308
11;172;827;0.10007346031198076
11;173;795;0.09963684930466044
11;174;1201;0.09929262672749749
11;175;118;0.09901536251302404
11;176;1171;0.0968938165382318
11;177;167;0.09551470444837322
11;178;981;0.09481849462316864
11;179;307;0.09471859344863041
11;180;577;0.09439738862274837
11;181;154;0.0932365814258883
11;182;53;0.0930592454948875
11;183;231;0.09285586220112299
11;184;445;0.09180159757141704
11;185;643;0.09109166682527127
11;186;635;0.09066814820420349
11;187;830;0.0905913095866345
11;188;1181;0.09047888455072098
11;189;1162;0.08995738833362976
11;190;65;0.08986710980626292
11;191;694;0.0895234576793905
11;192;19;0.08902491277095498
11;193;976;0.08897929301484334
11;194;988;0.0860842557892258
11;195;52;0.085370969138284
11;196;283;0.08530587048857205
11;197;1121;0.0852773476604881
11;198;107;0.08520222703079297
11;199;313;0.08519155061887299
11;200;896;0.08284167213053088
11;201;534;0.08284157702444352
11;202;1239;0.08234466625374386
11;203;447;0.08079119350819398
11;204;336;0.08045909550833312
11;205;341;0.07990898805854013
11;206;858;0.07943105342505331
11;207;716;0.0793776517902342
11;208;1078;0.07906227063158798
11;209;625;0.07861579045416318
11;210;337;0.07813946061887636
11;211;528;0.07789346862722482
11;212;347;0.07767098660487026
11;213;1212;0.07650021366713802
11;214;360;0.07624941884246594
11;215;498;0.0760137830291824
11;216;895;0.0758379440905455
11;217;1205;0.07530161724490667
11;218;137;0.07496204446206493
11;219;689;0.07471377450431155
11;220;421;0.07451239107947429
11;221;437;0.07421267510564813
11;222;986;0.07385215715032632
11;223;1214;0.07381374735393209
11;224;607;0.07259196695953923
11;225;571;0.07098935134424147
11;226;904;0.07093408707753267
11;227;230;0.0679563774940487
11;228;115;0.06719571269568457
11;229;278;0.06666332300175246
11;230;3;0.06353177409726218
11;231;1127;0.06320038035813541
11;232;184;0.06249758367916054
11;233;588;0.0623422089405354
11;234;1022;0.06228288877238213
11;235;1030;0.061863801616773545
11;236;564;0.061863010180709804
11;237;14;0.06136291669057493
11;238;589;0.061332107202919296
11;239;371;0.06103873923960038
11;240;124;0.06003312258354289
11;241;1170;0.05981394117438693
11;242;754;0.05851258422821863
11;243;1159;0.05809959722368587
11;244;364;0.05794656469800027
11;245;740;0.057871393468305374
11;246;847;0.05753125151292003
11;247;358;0.05710618125861383
11;248;960;0.056991065663418106
11;249;899;0.056648896679037074
11;250;511;0.056646408265575786
11;251;578;0.056428281012147745
11;252;546;0.05600356285528685
11;253;141;0.055460645127435516
11;254;17;0.05380151217856732
11;255;905;0.053493245275280626
11;256;354;0.05346481385292515
11;257;391;0.053327000610847164
11;258;777;0.053122922783866024
11;259;874;0.053120434144769996
11;260;93;0.051556110637765766
11;261;439;0.05089135486368292
11;262;1200;0.05069789080819961
11;263;771;0.05010211137765424
11;264;1227;0.04926796291447188
11;265;237;0.049231939138871986
11;266;161;0.04922052725727308
11;267;624;0.04905636218516345
11;268;62;0.048998637881262436
11;269;977;0.048380516408234174
11;270;304;0.048288209518712696
11;271;519;0.04816337475723989
11;272;921;0.04804355382364297
11;273;746;0.04803304266998327
11;274;910;0.048009277013842847
11;275;1116;0.04755804534156415
11;276;18;0.04714346609638228
11;277;464;0.04706863039816097
11;278;573;0.046925180679057
11;279;1232;0.046695588451959584
11;280;412;0.04664465149170158
11;281;704;0.046414460629745795
11;282;1086;0.046254848938652435
11;283;176;0.04556074330773714
11;284;743;0.045393964754205644
11;285;639;0.04509726734970975
11;286;191;0.04497202255909452
11;287;121;0.044550318423065276
11;288;269;0.04426496503719909
11;289;76;0.04231084502342035
11;290;560;0.04214205006930947
11;291;556;0.04169591940548637
11;292;479;0.041611604059813005
11;293;1147;0.04048170506743825
11;294;543;0.04044658858279929
11;295;221;0.03962830241983393
11;296;1036;0.039432215597200455
11;297;31;0.03938370678826789
11;298;549;0.03895006611675174
11;299;705;0.0389283763006973
11;300;873;0.03840849786438864
11;301;485;0.038313350576129335
11;302;855;0.03819882554145092
11;303;39;0.03819252405089563
11;304;281;0.038117196296582605
11;305;384;0.03751858132185536
11;306;654;0.03727678391227394
11;307;108;0.03698279391755887
11;308;151;0.03675094478159848
11;309;104;0.036513207409307025
11;310;853;0.0362198596456589
11;311;612;0.03621079230889103
11;312;813;0.03590650659035341
11;313;662;0.03553527106058375
11;314;597;0.03537660152785268
11;315;348;0.035291453074947694
11;316;1165;0.03463417439769457
11;317;645;0.03459200419507858
11;318;869;0.034436793838844966
11;319;664;0.03442218106909657
11;320;554;0.034234251455260864
11;321;913;0.03421556635885327
11;322;790;0.033665867614765546
11;323;1149;0.03355445573849943
11;324;638;0.03350542356749949
11;325;964;0.03306343178271839
11;326;206;0.03222282976271878
11;327;680;0.03212142918356967
11;328;967;0.03206880241663798
11;329;688;0.031779392634621664
11;330;655;0.0317287488437978
11;331;423;0.03170241366680098
11;332;1027;0.03164779683843255
11;333;431;0.03162132445265462
11;334;502;0.03142500850386274
11;335;996;0.03137444980779984
11;336;1124;0.030901854525132316
11;337;1099;0.030893688350715254
11;338;1130;0.030826281195926498
11;339;279;0.030819741429064903
11;340;257;0.030008071397530353
11;341;1062;0.029898136390106186
11;342;5;0.029593136069287512
11;343;572;0.02934740896075935
11;344;815;0.02928605045285984
11;345;424;0.02917319427086462
11;346;47;0.02821643380429539
11;347;658;0.027923198529050106
11;348;949;0.027667215789278943
11;349;219;0.02762617677029302
11;350;291;0.02748659573871559
11;351;1146;0.02746907324884673
11;352;201;0.02742097845879124
11;353;244;0.027137473977554376
11;354;359;0.02696664440621404
11;355;702;0.026834945567386942
11;356;786;0.02571370545332688
11;357;177;0.025511522217793816
11;358;43;0.025284531094514145
11;359;69;0.025155767328688284
11;360;765;0.025105943359849503
11;361;719;0.02504049227434169
11;362;243;0.024736520559840908
11;363;310;0.024363311784031
11;364;253;0.02405665362304641
11;365;757;0.023960891141648653
11;366;300;0.023779460765558372
11;367;563;0.023644136715980455
11;368;613;0.023481294100321137
11;369;653;0.023380633483045
11;370;803;0.023124272139742524
11;371;328;0.022920338156903655
11;372;415;0.02259216442049589
11;373;1151;0.022531989001656597
11;374;203;0.022497332666566037
11;375;805;0.02244327576451911
11;376;890;0.022353612760465564
11;377;530;0.02232810786637336
11;378;515;0.022241652929679775
11;379;745;0.022075390722794214
11;380;1041;0.021920842956938524
11;381;860;0.021850336144219905
11;382;292;0.021746348883990272
11;383;673;0.02155471557310273
11;384;259;0.02145169675354
11;385;27;0.021396011649328212
11;386;419;0.021386759354350006
11;387;77;0.021372816702311274
11;388;738;0.02108216040368196
11;389;1075;0.021011877503868515
11;390;744;0.02088781713216239
11;391;1173;0.020715484166701357
11;392;587;0.020537695085446235
11;393;982;0.020499205224952063
11;394;623;0.02015181105521972
11;395;882;0.019835610811508888
11;396;584;0.019599559316307743
11;397;332;0.01945627987924954
11;398;776;0.019159527692226865
11;399;953;0.01894397623443385
11;400;567;0.018880627218109243
11;401;891;0.018850353791803404
11;402;575;0.01866632168819269
11;403;9;0.018619325683876902
11;404;888;0.0185123293698992
11;405;950;0.018330653402547525
11;406;226;0.01778858876528628
11;407;1153;0.017649641664310902
11;408;413;0.01704412525060082
11;409;197;0.017014106514936143
11;410;251;0.01697952522762467
11;411;1016;0.01665933822856574
11;412;1204;0.016595051274562556
11;413;902;0.016525195902598537
11;414;532;0.016494446810877226
11;415;475;0.016105667323609244
11;416;993;0.016038070830254256
11;417;325;0.015865567491488076
11;418;194;0.015825879876213415
11;419;343;0.015744909424275203
11;420;941;0.015284099752474342
11;421;352;0.015281398999167159
11;422;133;0.015148352836798482
11;423;937;0.01498853277381474
11;424;844;0.014928066774210385
11;425;500;0.01477870153566564
11;426;1186;0.014603845447546433
11;427;1120;0.014495563994861614
11;428;1156;0.014352674604395557
11;429;1139;0.014267363516218923
11;430;109;0.014207845284542704
11;431;4;0.014105064566222953
11;432;239;0.014015808436236319
11;433;58;0.013999068707529792
11;434;667;0.013974164201477183
11;435;189;0.013839800678601612
11;436;893;0.013608878525191695
11;437;1179;0.01331547649000501
11;438;286;0.013196113457340496
11;439;503;0.013139613100069175
11;440;761;0.013118756907168828
11;441;593;0.013084800286994278
11;442;952;0.013074616260246903
11;443;293;0.01306825017724542
11;444;122;0.013066580857415444
11;445;763;0.012727702646597552
11;446;559;0.01272028741792954
11;447;476;0.012612751378416828
11;448;287;0.012609521091901336
11;449;254;0.012477470753269704
11;450;703;0.012441749611226374
11;451;945;0.012362932283234927
11;452;57;0.012329586148127162
11;453;375;0.012221390314731016
11;454;289;0.012188912446952332
11;455;783;0.012088283621604986
11;456;165;0.011946628085231215
11;457;452;0.011901502260250569
11;458;720;0.011843308710768472
11;459;1163;0.011648765883770963
11;460;510;0.0114383265676982
11;461;557;0.011352610333792762
11;462;351;0.011247815123010107
11;463;605;0.011157394311268096
11;464;379;0.011095041324255206
11;465;120;0.011023164019310602
11;466;1070;0.010988795079370594
11;467;64;0.010978868191399095
11;468;792;0.010965333881896952
11;469;94;0.010765274140322027
11;470;249;0.010764842603524585
11;471;334;0.010721332858678398
11;472;376;0.01071439394854574
11;473;507;0.010623258868337985
11;474;936;0.010612536325499196
11;475;592;0.010551355431411245
11;476;570;0.010378511985178087
11;477;1134;0.010310684552102116
11;478;1044;0.010272099566984046
11;479;1123;0.010235895729524911
11;480;1066;0.01000000016871914
11;481;1001;0.009972688486765127
11;482;838;0.009934582394099781
11;483;131;0.00985654708227991
11;484;1183;0.009754497206477215
11;485;135;0.009735563622473438
11;486;582;0.009704025553514772
11;487;925;0.009688181316456346
11;488;340;0.009661642562265326
11;489;110;0.009660871827679954
11;490;326;0.00964356792006356
11;491;440;0.00958552740623228
11;492;98;0.009549592932978773
11;493;832;0.009544834194783082
11;494;537;0.00950149377634252
11;495;87;0.009476542402412825
11;496;889;0.009472533949677637
11;497;241;0.009453452053602023
11;498;1144;0.009312462567778252
11;499;1160;0.009306224507863043
11;500;863;0.009298872630498752
11;501;978;0.00915573960726158
11;502;1009;0.009043796085831007
11;503;60;0.00903473771530558
11;504;361;0.00903218161784533
11;505;682;0.008994650217634528
11;506;233;0.00896970611223427
11;507;1152;0.008885240987922092
11;508;817;0.008812110488478443
11;509;66;0.008732766730886018
11;510;822;0.0086982976830926
11;511;656;0.00869001516261653
11;512;1141;0.00868573093523005
11;513;508;0.008679755303398975
11;514;773;0.008663085439596032
11;515;774;0.00859164812531385
11;516;136;0.008566326945711147
11;517;942;0.00843094001690741
11;518;1008;0.008418741573841221
11;519;727;0.008417796495991734
11;520;501;0.008359840071636811
11;521;617;0.00830732265672871
11;522;980;0.008228210156454726
11;523;41;0.008201044150701173
11;524;481;0.008155697295159808
11;525;823;0.008146863418378966
11;526;824;0.008131546259210505
11;527;81;0.008128822369907005
11;528;852;0.008120772010312348
11;529;1032;0.008104896639924867
11;530;787;0.008066097686813399
11;531;494;0.008062573633023101
11;532;590;0.008036321148303001
11;533;730;0.007952250350879986
11;534;152;0.007943956557941006
11;535;540;0.007943602074168828
11;536;1080;0.007845036811481784
11;537;472;0.007793173479358215
11;538;129;0.007725072344298144
11;539;111;0.007701324278199128
11;540;691;0.007698003719075713
11;541;34;0.007662516144679613
11;542;1087;0.007566662140148009
11;543;382;0.0075503980067506095
11;544;1090;0.007504282629250253
11;545;213;0.007484916630995923
11;546;491;0.00747954880272307
11;547;1083;0.00747458071503422
11;548;381;0.007463041622447092
11;549;568;0.007461426256181754
11;550;1195;0.007415225864164137
11;551;220;0.007333023587945654
11;552;265;0.007328628309285698
11;553;202;0.007303196065393631
11;554;153;0.007270675286264821
11;555;101;0.007246537365825995
11;556;1108;0.007234541073408795
11;557;1192;0.007196775575605107
11;558;524;0.0071806421426719525
11;559;811;0.0071704714113650534
11;560;215;0.007097870425902693
11;561;25;0.0070881143848097496
11;562;752;0.007086654494457917
11;563;386;0.00708450116702456
11;564;444;0.007076979497514707
11;565;947;0.006993718660703787
11;566;927;0.006985934262887325
11;567;922;0.006980590129343476
11;568;1223;0.006951596949650737
11;569;13;0.006924407206057486
11;570;984;0.006899478947200495
11;571;1057;0.006891707848195083
11;572;90;0.006818237545987788
11;573;709;0.006754705071394831
11;574;826;0.006743572754081025
11;575;651;0.006681801427593189
11;576;531;0.006666311343911492
11;577;406;0.006640217531793251
11;578;1082;0.006636867935472024
11;579;898;0.006537980924361907
11;580;663;0.006450300540777384
11;581;821;0.0064416616963661535
11;582;216;0.0063840257345471
11;583;755;0.006370346024363677
11;584;692;0.006368054400131747
11;585;496;0.006351481126193855
11;586;209;0.006311081724662618
11;587;402;0.006263499253641456
11;588;262;0.006217506825028545
11;589;690;0.006194169297436726
11;590;880;0.006167986716248428
11;591;46;0.006163271187399357
11;592;1024;0.00614649840376653
11;593;1094;0.006116687494822211
11;594;923;0.006112329504328339
11;595;683;0.006110662600452244
11;596;367;0.006098417359916731
11;597;397;0.006090356603566561
11;598;113;0.006085932006028744
11;599;722;0.006060265369255418
11;600;442;0.006049300487614359
11;601;323;0.006021267739608503
11;602;1122;0.006014642676640807
11;603;88;0.005994973135148741
11;604;601;0.005953772494772052
11;605;1065;0.0058785483837255235
11;606;143;0.005874560001076984
11;607;297;0.005860068154446466
11;608;580;0.005855577524012954
11;609;392;0.005853558527904649
11;610;538;0.005830224149843263
11;611;665;0.005785495228708582
11;612;204;0.005777731756026931
11;613;67;0.005774677649289766
11;614;1177;0.00576349651551361
11;615;1084;0.005720865563538193
11;616;263;0.005720467934187826
11;617;789;0.005690519665781876
11;618;933;0.005683066758578395
11;619;1236;0.005657102404224501
11;620;282;0.0056497283399461916
11;621;339;0.005646449453430717
11;622;157;0.0056303092775269814
11;623;862;0.005620778467001292
11;624;732;0.005614205615359024
11;625;919;0.0056061892381953264
11;626;123;0.005551813084302643
11;627;484;0.005541491463881472
11;628;480;0.005538209095621978
11;629;240;0.005522244853468555
11;630;562;0.005513005546470469
11;631;266;0.005465094588048384
11;632;74;0.00544709515264293
11;633;1155;0.005426877715758499
11;634;1233;0.005425650884538858
11;635;883;0.005403821894533637
11;636;63;0.00538709767676135
11;637;427;0.005359007104733871
11;638;373;0.005331076695529896
11;639;552;0.005330490816612598
11;640;450;0.005270908281039571
11;641;907;0.005258041904553416
11;642;182;0.005229057343182988
11;643;1109;0.005222935164157611
11;644;321;0.005216563721938009
11;645;596;0.005213244509882547
11;646;1210;0.005192718877048107
11;647;433;0.0051916827948588415
11;648;962;0.005174835741021262
11;649;1013;0.0051242493670269045
11;650;430;0.005107933913184491
11;651;542;0.005102977180845461
11;652;390;0.00501525226701494
11;653;1021;0.00497933681849264
11;654;687;0.004952557696029322
11;655;916;0.004932604714651993
11;656;462;0.004892416270301352
11;657;517;0.004858157677046131
11;658;309;0.004816376281408662
11;659;1126;0.004808098450507779
11;660;966;0.004805061437988505
11;661;749;0.0047946702895803545
11;662;781;0.004786251819808061
11;663;477;0.004785788800599077
11;664;261;0.004768493656704794
11;665;929;0.004633083614335275
11;666;399;0.0046181114153623125
11;667;267;0.004604573468705314
11;668;979;0.004596869492532427
11;669;544;0.004584708274190509
11;670;985;0.00458098030356462
11;671;474;0.004553550838495965
11;672;698;0.004549152189174369
11;673;125;0.0045406321047368435
11;674;1220;0.004540453075454213
11;675;652;0.004505277181152692
11;676;407;0.004487963541203469
11;677;622;0.004445433073562696
11;678;856;0.004443973607814039
11;679;797;0.004443604371080971
11;680;825;0.004425319688127688
11;681;699;0.004413416564731108
11;682;809;0.0044025870679248215
11;683;1185;0.004383589293455991
11;684;535;0.004377463713246945
11;685;642;0.004366006374352532
11;686;463;0.004365023128706265
11;687;903;0.004351620511131178
11;688;80;0.004341827855649719
11;689;1209;0.004321567681130267
11;690;728;0.004291817885413807
11;691;626;0.0042911683711439755
11;692;270;0.00428353155466194
11;693;837;0.004252272968139086
11;694;733;0.004246665875792164
11;695;846;0.0042395552904193464
11;696;478;0.004238810996457568
11;697;756;0.00423490886548821
11;698;126;0.004233826053673857
11;699;185;0.004209897289906083
11;700;514;0.00420572706145288
11;701;84;0.004187852171660439
11;702;915;0.0041597109378691205
11;703;1049;0.004127514016964163
11;704;676;0.004109439578477909
11;705;317;0.004074821828790456
11;706;252;0.0040690100624379555
11;707;872;0.004047432909134806
11;708;814;0.004026092096002601
11;709;881;0.003981016127080624
11;710;1169;0.003970296989250174
11;711;637;0.003963999699119421
11;712;164;0.003929647055612926
11;713;160;0.003920443675370498
11;714;666;0.0038528554576913454
11;715;983;0.0038130103784779525
11;716;454;0.003799803351541699
11;717;15;0.0037816587461032307
11;718;227;0.0037636060295214574
11;719;924;0.0037432121725228316
11;720;670;0.0037413370367047603
11;721;868;0.0036890819038903175
11;722;1045;0.0036856326505412236
11;723;843;0.003684593666713223
11;724;389;0.003624873545773464
11;725;1168;0.003610823757649672
11;726;327;0.0036038964371548263
11;727;1091;0.003584553209096992
11;728;1213;0.003554417998441269
11;729;944;0.003544583422728464
11;730;288;0.003536016810226012
11;731;1033;0.0035307055103425584
11;732;886;0.003518691127684368
11;733;460;0.003511287759433431
11;734;760;0.0035109131229059533
11;735;414;0.003501074974031899
11;736;443;0.0035003065602375433
11;737;1222;0.0034879457305368295
11;738;1129;0.0034775611929594805
11;739;344;0.00344583437871223
11;740;723;0.003434730033193069
11;741;840;0.003395739742497809
11;742;1208;0.0033645694278211006
11;743;162;0.0033535296480260595
11;744;385;0.003339693729649056
11;745;228;0.0033333558857584857
11;746;1019;0.003333302548324949
11;747;276;0.003314711853573486
11;748;449;0.0032990963271369296
11;749;1234;0.0032963177985610684
